Frame Time, x, y
58.058,-1,-1
58.100,-1,-1
58.141,-1,-1
58.183,-1,-1
58.225,-1,-1
58.267,-1,-1
58.308,-1,-1
58.350,-1,-1
58.392,-1,-1
58.433,-1,-1
58.475,-1,-1
58.517,-1,-1
58.558,-1,-1
58.600,-1,-1
58.642,-1,-1
58.684,-1,-1
58.725,-1,-1
58.767,-1,-1
58.809,-1,-1
58.850,-1,-1
58.892,-1,-1
58.934,-1,-1
58.976,-1,-1
59.017,-1,-1
59.059,-1,-1
59.101,-1,-1
59.142,-1,-1
59.184,-1,-1
59.226,-1,-1
59.268,-1,-1
59.309,-1,-1
59.351,-1,-1
59.393,-1,-1
59.434,-1,-1
59.476,-1,-1
59.518,-1,-1
59.559,-1,-1
59.601,-1,-1
59.643,-1,-1
59.685,-1,-1
59.726,-1,-1
59.768,-1,-1
59.810,-1,-1
59.851,-1,-1
59.893,-1,-1
59.935,-1,-1
59.977,-1,-1
60.018,-1,-1
60.060,-1,-1
60.102,-1,-1
60.143,-1,-1
60.185,-1,-1
60.227,-1,-1
60.269,-1,-1
60.310,-1,-1
60.352,-1,-1
60.394,-1,-1
60.435,-1,-1
60.477,-1,-1
60.519,-1,-1
60.561,-1,-1
60.602,-1,-1
60.644,-1,-1
60.686,-1,-1
60.727,-1,-1
60.769,-1,-1
60.811,-1,-1
60.852,-1,-1
60.894,-1,-1
60.936,-1,-1
60.978,-1,-1
61.019,-1,-1
61.061,-1,-1
61.103,-1,-1
61.144,-1,-1
61.186,-1,-1
61.228,-1,-1
61.270,-1,-1
61.311,-1,-1
61.353,-1,-1
61.395,-1,-1
61.436,-1,-1
61.478,-1,-1
61.520,-1,-1
61.561,-1,-1
61.603,-1,-1
61.645,-1,-1
61.687,-1,-1
61.728,-1,-1
61.770,-1,-1
61.812,-1,-1
61.853,-1,-1
61.895,-1,-1
61.937,-1,-1
61.979,-1,-1
62.020,-1,-1
62.062,-1,-1
62.104,-1,-1
62.145,-1,-1
62.187,-1,-1
62.229,-1,-1
62.271,-1,-1
62.312,-1,-1
62.354,-1,-1
62.396,-1,-1
62.437,-1,-1
62.479,-1,-1
62.521,-1,-1
62.562,-1,-1
62.604,-1,-1
62.646,-1,-1
62.688,-1,-1
62.729,-1,-1
62.771,-1,-1
62.813,-1,-1
62.854,-1,-1
62.896,-1,-1
62.938,-1,-1
62.980,-1,-1
63.021,-1,-1
63.063,-1,-1
63.105,-1,-1
63.146,-1,-1
63.188,-1,-1
63.230,-1,-1
63.272,-1,-1
63.313,-1,-1
63.355,-1,-1
63.397,-1,-1
63.438,-1,-1
63.480,-1,-1
63.522,-1,-1
63.564,-1,-1
63.605,-1,-1
63.647,-1,-1
63.689,-1,-1
63.730,-1,-1
63.772,-1,-1
63.814,-1,-1
63.855,-1,-1
63.897,-1,-1
63.939,-1,-1
63.981,-1,-1
64.022,-1,-1
64.064,-1,-1
64.106,-1,-1
64.147,-1,-1
64.189,-1,-1
64.231,-1,-1
64.273,-1,-1
64.314,-1,-1
64.356,-1,-1
64.398,-1,-1
64.439,-1,-1
64.481,-1,-1
64.523,-1,-1
64.565,-1,-1
64.606,-1,-1
64.648,-1,-1
64.690,-1,-1
64.731,-1,-1
64.773,-1,-1
64.815,-1,-1
64.856,-1,-1
64.898,-1,-1
64.940,-1,-1
64.982,-1,-1
65.023,-1,-1
65.065,-1,-1
65.107,-1,-1
65.148,-1,-1
65.190,-1,-1
65.232,-1,-1
65.274,-1,-1
65.315,-1,-1
65.357,-1,-1
65.399,-1,-1
65.440,-1,-1
65.482,-1,-1
65.524,-1,-1
65.566,-1,-1
65.607,-1,-1
65.649,-1,-1
65.691,-1,-1
65.732,-1,-1
65.774,-1,-1
65.816,-1,-1
65.857,-1,-1
65.899,-1,-1
65.941,-1,-1
65.983,-1,-1
66.024,-1,-1
66.066,-1,-1
66.108,-1,-1
66.149,-1,-1
66.191,-1,-1
66.233,-1,-1
66.275,-1,-1
66.316,-1,-1
66.358,-1,-1
66.400,-1,-1
66.441,-1,-1
66.483,-1,-1
66.525,-1,-1
66.566,-1,-1
66.608,-1,-1
66.650,-1,-1
66.692,-1,-1
66.733,-1,-1
66.775,-1,-1
66.817,-1,-1
66.858,-1,-1
66.900,-1,-1
66.942,-1,-1
66.984,-1,-1
67.025,-1,-1
67.067,-1,-1
67.109,-1,-1
67.150,-1,-1
67.192,-1,-1
67.234,-1,-1
67.276,-1,-1
67.317,-1,-1
67.359,-1,-1
67.401,-1,-1
67.442,-1,-1
67.484,-1,-1
67.526,-1,-1
67.568,-1,-1
67.609,-1,-1
67.651,-1,-1
67.693,-1,-1
67.734,-1,-1
67.776,-1,-1
67.818,-1,-1
67.859,-1,-1
67.901,-1,-1
67.943,-1,-1
67.985,-1,-1
68.026,-1,-1
68.068,-1,-1
68.110,-1,-1
68.151,-1,-1
68.193,-1,-1
68.235,-1,-1
68.277,-1,-1
68.318,-1,-1
68.360,-1,-1
68.402,-1,-1
68.443,-1,-1
68.485,-1,-1
68.527,-1,-1
68.569,-1,-1
68.610,-1,-1
68.652,-1,-1
68.694,-1,-1
68.735,-1,-1
68.777,-1,-1
68.819,-1,-1
68.860,-1,-1
68.902,-1,-1
68.944,-1,-1
68.986,-1,-1
69.027,-1,-1
69.069,-1,-1
69.111,-1,-1
69.152,-1,-1
69.194,-1,-1
69.236,-1,-1
69.278,-1,-1
69.319,-1,-1
69.361,-1,-1
69.403,-1,-1
69.444,-1,-1
69.486,-1,-1
69.528,-1,-1
69.569,-1,-1
69.611,-1,-1
69.653,-1,-1
69.695,-1,-1
69.736,-1,-1
69.778,-1,-1
69.820,-1,-1
69.861,-1,-1
69.903,-1,-1
69.945,-1,-1
69.987,-1,-1
70.028,-1,-1
70.070,-1,-1
70.112,-1,-1
70.153,-1,-1
70.195,-1,-1
70.237,-1,-1
70.279,-1,-1
70.320,-1,-1
70.362,-1,-1
70.404,-1,-1
70.445,-1,-1
70.487,-1,-1
70.529,-1,-1
70.571,-1,-1
70.612,-1,-1
70.654,-1,-1
70.696,-1,-1
70.737,-1,-1
70.779,-1,-1
70.821,-1,-1
70.862,-1,-1
70.904,-1,-1
70.946,-1,-1
70.988,-1,-1
71.029,-1,-1
71.071,-1,-1
71.113,-1,-1
71.154,-1,-1
71.196,-1,-1
71.238,-1,-1
71.280,-1,-1
71.321,-1,-1
71.363,-1,-1
71.405,-1,-1
71.446,-1,-1
71.488,-1,-1
71.530,-1,-1
71.572,-1,-1
71.613,-1,-1
71.655,-1,-1
71.697,-1,-1
71.738,-1,-1
71.780,-1,-1
71.822,-1,-1
71.863,-1,-1
71.905,-1,-1
71.947,-1,-1
71.989,-1,-1
72.030,-1,-1
72.072,-1,-1
72.114,-1,-1
72.155,-1,-1
72.197,-1,-1
72.239,-1,-1
72.281,-1,-1
72.322,-1,-1
72.364,-1,-1
72.406,-1,-1
72.447,-1,-1
72.489,-1,-1
72.531,-1,-1
72.572,-1,-1
72.614,-1,-1
72.656,-1,-1
72.698,-1,-1
72.739,-1,-1
72.781,-1,-1
72.823,-1,-1
72.864,-1,-1
72.906,-1,-1
72.948,-1,-1
72.990,-1,-1
73.031,-1,-1
73.073,-1,-1
73.115,-1,-1
73.156,-1,-1
73.198,-1,-1
73.240,-1,-1
73.282,-1,-1
73.323,-1,-1
73.365,-1,-1
73.407,-1,-1
73.448,-1,-1
73.490,-1,-1
73.532,-1,-1
73.574,-1,-1
73.615,-1,-1
73.657,-1,-1
73.699,-1,-1
73.740,-1,-1
73.782,-1,-1
73.824,-1,-1
73.865,-1,-1
73.907,-1,-1
73.949,-1,-1
73.991,-1,-1
74.032,-1,-1
74.074,-1,-1
74.116,-1,-1
74.157,-1,-1
74.199,-1,-1
74.241,-1,-1
74.283,-1,-1
74.324,-1,-1
74.366,-1,-1
74.408,-1,-1
74.449,-1,-1
74.491,-1,-1
74.533,-1,-1
74.575,-1,-1
74.616,-1,-1
74.658,-1,-1
74.700,-1,-1
74.741,-1,-1
74.783,-1,-1
74.825,-1,-1
74.866,-1,-1
74.908,-1,-1
74.950,-1,-1
74.992,-1,-1
75.033,-1,-1
75.075,-1,-1
75.117,-1,-1
75.158,-1,-1
75.200,-1,-1
75.242,-1,-1
75.284,-1,-1
75.325,-1,-1
75.367,-1,-1
75.409,-1,-1
75.450,-1,-1
75.492,-1,-1
75.534,-1,-1
75.575,-1,-1
75.617,-1,-1
75.659,-1,-1
75.701,-1,-1
75.742,-1,-1
75.784,-1,-1
75.826,-1,-1
75.867,-1,-1
75.909,-1,-1
75.951,-1,-1
75.993,-1,-1
76.034,-1,-1
76.076,-1,-1
76.118,-1,-1
76.159,-1,-1
76.201,-1,-1
76.243,-1,-1
76.285,-1,-1
76.326,-1,-1
76.368,-1,-1
76.410,-1,-1
76.451,-1,-1
76.493,-1,-1
76.535,-1,-1
76.577,-1,-1
76.618,-1,-1
76.660,-1,-1
76.702,-1,-1
76.743,-1,-1
76.785,-1,-1
76.827,-1,-1
76.868,-1,-1
76.910,-1,-1
76.952,-1,-1
76.994,-1,-1
77.035,-1,-1
77.077,-1,-1
77.119,-1,-1
77.160,-1,-1
77.202,-1,-1
77.244,-1,-1
77.286,-1,-1
77.327,-1,-1
77.369,-1,-1
77.411,-1,-1
77.452,-1,-1
77.494,-1,-1
77.536,-1,-1
77.578,-1,-1
77.619,-1,-1
77.661,-1,-1
77.703,-1,-1
77.744,-1,-1
77.786,-1,-1
77.828,-1,-1
77.869,-1,-1
77.911,-1,-1
77.953,-1,-1
77.995,-1,-1
78.036,-1,-1
78.078,-1,-1
78.120,-1,-1
78.161,-1,-1
78.203,-1,-1
78.245,-1,-1
78.287,-1,-1
78.328,-1,-1
78.370,-1,-1
78.412,-1,-1
78.453,-1,-1
78.495,-1,-1
78.537,-1,-1
78.578,-1,-1
78.620,-1,-1
78.662,-1,-1
78.704,-1,-1
78.745,-1,-1
78.787,-1,-1
78.829,-1,-1
78.870,-1,-1
78.912,-1,-1
78.954,-1,-1
78.996,-1,-1
79.037,-1,-1
79.079,-1,-1
79.121,-1,-1
79.162,-1,-1
79.204,-1,-1
79.246,-1,-1
79.288,-1,-1
79.329,-1,-1
79.371,-1,-1
79.413,-1,-1
79.454,-1,-1
79.496,-1,-1
79.538,-1,-1
79.580,-1,-1
79.621,-1,-1
79.663,-1,-1
79.705,-1,-1
79.746,-1,-1
79.788,-1,-1
79.830,-1,-1
79.871,-1,-1
79.913,-1,-1
79.955,-1,-1
79.997,-1,-1
80.038,-1,-1
80.080,-1,-1
80.122,-1,-1
80.163,-1,-1
80.205,-1,-1
80.247,-1,-1
80.289,-1,-1
80.330,-1,-1
80.372,-1,-1
80.414,-1,-1
80.455,-1,-1
80.497,-1,-1
80.539,-1,-1
80.581,-1,-1
80.622,-1,-1
80.664,-1,-1
80.706,-1,-1
80.747,-1,-1
80.789,-1,-1
80.831,-1,-1
80.872,-1,-1
80.914,-1,-1
80.956,-1,-1
80.998,-1,-1
81.039,-1,-1
81.081,-1,-1
81.123,-1,-1
81.164,-1,-1
81.206,-1,-1
81.248,-1,-1
81.290,-1,-1
81.331,-1,-1
81.373,-1,-1
81.415,-1,-1
81.456,-1,-1
81.498,-1,-1
81.540,-1,-1
81.581,-1,-1
81.623,-1,-1
81.665,-1,-1
81.707,-1,-1
81.748,-1,-1
81.790,-1,-1
81.832,-1,-1
81.873,-1,-1
81.915,-1,-1
81.957,-1,-1
81.999,-1,-1
82.040,-1,-1
82.082,-1,-1
82.124,-1,-1
82.165,-1,-1
82.207,-1,-1
82.249,-1,-1
82.291,-1,-1
82.332,-1,-1
82.374,-1,-1
82.416,-1,-1
82.457,-1,-1
82.499,-1,-1
82.541,-1,-1
82.583,-1,-1
82.624,-1,-1
82.666,-1,-1
82.708,-1,-1
82.749,-1,-1
82.791,-1,-1
82.833,-1,-1
82.874,-1,-1
82.916,-1,-1
82.958,-1,-1
83.000,-1,-1
83.041,-1,-1
83.083,-1,-1
83.125,-1,-1
83.166,-1,-1
83.208,-1,-1
83.250,-1,-1
83.292,-1,-1
83.333,-1,-1
83.375,-1,-1
83.417,-1,-1
83.458,-1,-1
83.500,-1,-1
83.542,-1,-1
83.584,-1,-1
83.625,-1,-1
83.667,-1,-1
83.709,-1,-1
83.750,-1,-1
83.792,-1,-1
83.834,-1,-1
83.875,-1,-1
83.917,-1,-1
83.959,-1,-1
84.001,-1,-1
84.042,-1,-1
84.084,-1,-1
84.126,-1,-1
84.167,-1,-1
84.209,-1,-1
84.251,-1,-1
84.293,-1,-1
84.334,-1,-1
84.376,-1,-1
84.418,-1,-1
84.459,-1,-1
84.501,-1,-1
84.543,-1,-1
84.584,-1,-1
84.626,-1,-1
84.668,-1,-1
84.710,-1,-1
84.751,-1,-1
84.793,-1,-1
84.835,-1,-1
84.876,-1,-1
84.918,-1,-1
84.960,-1,-1
85.002,-1,-1
85.043,-1,-1
85.085,-1,-1
85.127,-1,-1
85.168,-1,-1
85.210,-1,-1
85.252,-1,-1
85.294,-1,-1
85.335,-1,-1
85.377,-1,-1
85.419,-1,-1
85.460,-1,-1
85.502,-1,-1
85.544,-1,-1
85.586,-1,-1
85.627,-1,-1
85.669,-1,-1
85.711,-1,-1
85.752,-1,-1
85.794,-1,-1
85.836,-1,-1
85.877,-1,-1
85.919,-1,-1
85.961,-1,-1
86.003,-1,-1
86.044,-1,-1
86.086,-1,-1
86.128,-1,-1
86.169,-1,-1
86.211,-1,-1
86.253,-1,-1
86.295,-1,-1
86.336,-1,-1
86.378,-1,-1
86.420,-1,-1
86.461,-1,-1
86.503,-1,-1
86.545,-1,-1
86.587,-1,-1
86.628,-1,-1
86.670,-1,-1
86.712,-1,-1
86.753,-1,-1
86.795,-1,-1
86.837,-1,-1
86.878,-1,-1
86.920,-1,-1
86.962,-1,-1
87.004,-1,-1
87.045,-1,-1
87.087,-1,-1
87.129,-1,-1
87.170,-1,-1
87.212,-1,-1
87.254,-1,-1
87.296,-1,-1
87.337,-1,-1
87.379,-1,-1
87.421,-1,-1
87.462,-1,-1
87.504,-1,-1
87.546,-1,-1
87.587,-1,-1
87.629,-1,-1
87.671,-1,-1
87.713,-1,-1
87.754,-1,-1
87.796,-1,-1
87.838,-1,-1
87.879,-1,-1
87.921,-1,-1
87.963,-1,-1
88.005,-1,-1
88.046,-1,-1
88.088,-1,-1
88.130,-1,-1
88.171,-1,-1
88.213,-1,-1
88.255,-1,-1
88.297,-1,-1
88.338,-1,-1
88.380,-1,-1
88.422,-1,-1
88.463,-1,-1
88.505,-1,-1
88.547,-1,-1
88.589,-1,-1
88.630,-1,-1
88.672,-1,-1
88.714,-1,-1
88.755,-1,-1
88.797,-1,-1
88.839,-1,-1
88.880,-1,-1
88.922,-1,-1
88.964,-1,-1
89.006,-1,-1
89.047,-1,-1
89.089,-1,-1
89.131,-1,-1
89.172,-1,-1
89.214,-1,-1
89.256,-1,-1
89.298,-1,-1
89.339,-1,-1
89.381,-1,-1
89.423,-1,-1
89.464,-1,-1
89.506,-1,-1
89.548,-1,-1
89.589,-1,-1
89.631,-1,-1
89.673,-1,-1
89.715,-1,-1
89.756,-1,-1
89.798,-1,-1
89.840,-1,-1
89.881,-1,-1
89.923,-1,-1
89.965,-1,-1
90.007,-1,-1
90.048,-1,-1
90.090,-1,-1
90.132,-1,-1
90.173,-1,-1
90.215,-1,-1
90.257,-1,-1
90.299,-1,-1
90.340,-1,-1
90.382,-1,-1
90.424,-1,-1
90.465,-1,-1
90.507,-1,-1
90.549,-1,-1
90.590,-1,-1
90.632,-1,-1
90.674,-1,-1
90.716,-1,-1
90.757,-1,-1
90.799,-1,-1
90.841,-1,-1
90.882,-1,-1
90.924,-1,-1
90.966,-1,-1
91.008,-1,-1
91.049,-1,-1
91.091,-1,-1
91.133,-1,-1
91.174,-1,-1
91.216,-1,-1
91.258,-1,-1
91.300,-1,-1
91.341,-1,-1
91.383,-1,-1
91.425,-1,-1
91.466,-1,-1
91.508,-1,-1
91.550,-1,-1
91.592,-1,-1
91.633,-1,-1
91.675,-1,-1
91.717,-1,-1
91.758,-1,-1
91.800,-1,-1
91.842,-1,-1
91.883,-1,-1
91.925,-1,-1
91.967,-1,-1
92.009,-1,-1
92.050,-1,-1
92.092,-1,-1
92.134,-1,-1
92.175,-1,-1
92.217,-1,-1
92.259,-1,-1
92.301,-1,-1
92.342,-1,-1
92.384,-1,-1
92.426,-1,-1
92.467,-1,-1
92.509,-1,-1
92.551,-1,-1
92.592,-1,-1
92.634,-1,-1
92.676,-1,-1
92.718,-1,-1
92.759,-1,-1
92.801,-1,-1
92.843,-1,-1
92.884,-1,-1
92.926,-1,-1
92.968,-1,-1
93.010,-1,-1
93.051,-1,-1
93.093,-1,-1
93.135,-1,-1
93.176,-1,-1
93.218,-1,-1
93.260,-1,-1
93.302,-1,-1
93.343,-1,-1
93.385,-1,-1
93.427,-1,-1
93.468,-1,-1
93.510,-1,-1
93.552,-1,-1
93.593,-1,-1
93.635,-1,-1
93.677,-1,-1
93.719,-1,-1
93.760,-1,-1
93.802,-1,-1
93.844,-1,-1
93.885,-1,-1
93.927,-1,-1
93.969,-1,-1
94.011,-1,-1
94.052,-1,-1
94.094,-1,-1
94.136,-1,-1
94.177,-1,-1
94.219,-1,-1
94.261,-1,-1
94.303,-1,-1
94.344,-1,-1
94.386,-1,-1
94.428,-1,-1
94.469,-1,-1
94.511,-1,-1
94.553,-1,-1
94.595,-1,-1
94.636,-1,-1
94.678,-1,-1
94.720,-1,-1
94.761,-1,-1
94.803,-1,-1
94.845,-1,-1
94.886,-1,-1
94.928,-1,-1
94.970,-1,-1
95.012,-1,-1
95.053,-1,-1
95.095,-1,-1
95.137,-1,-1
95.178,-1,-1
95.220,-1,-1
95.262,-1,-1
95.304,-1,-1
95.345,-1,-1
95.387,-1,-1
95.429,-1,-1
95.470,-1,-1
95.512,-1,-1
95.554,-1,-1
95.595,-1,-1
95.637,-1,-1
95.679,-1,-1
95.721,-1,-1
95.762,-1,-1
95.804,-1,-1
95.846,-1,-1
95.887,-1,-1
95.929,-1,-1
95.971,-1,-1
96.013,-1,-1
96.054,-1,-1
96.096,-1,-1
96.138,-1,-1
96.179,-1,-1
96.221,-1,-1
96.263,-1,-1
96.305,-1,-1
96.346,-1,-1
96.388,-1,-1
96.430,-1,-1
96.471,-1,-1
96.513,-1,-1
96.555,-1,-1
96.596,-1,-1
96.638,-1,-1
96.680,-1,-1
96.722,-1,-1
96.763,-1,-1
96.805,-1,-1
96.847,-1,-1
96.888,-1,-1
96.930,-1,-1
96.972,-1,-1
97.014,-1,-1
97.055,-1,-1
97.097,-1,-1
97.139,-1,-1
97.180,-1,-1
97.222,-1,-1
97.264,-1,-1
97.306,-1,-1
97.347,-1,-1
97.389,-1,-1
97.431,-1,-1
97.472,-1,-1
97.514,-1,-1
97.556,-1,-1
97.598,-1,-1
97.639,-1,-1
97.681,-1,-1
97.723,-1,-1
97.764,-1,-1
97.806,-1,-1
97.848,-1,-1
97.889,-1,-1
97.931,-1,-1
97.973,-1,-1
98.015,-1,-1
98.056,-1,-1
98.098,-1,-1
98.140,-1,-1
98.181,-1,-1
98.223,-1,-1
98.265,-1,-1
98.307,-1,-1
98.348,-1,-1
98.390,-1,-1
98.432,-1,-1
98.473,-1,-1
98.515,-1,-1
98.557,-1,-1
98.598,-1,-1
98.640,-1,-1
98.682,-1,-1
98.724,-1,-1
98.765,-1,-1
98.807,-1,-1
98.849,-1,-1
98.890,-1,-1
98.932,-1,-1
98.974,-1,-1
99.016,-1,-1
99.057,-1,-1
99.099,-1,-1
99.141,-1,-1
99.182,-1,-1
99.224,-1,-1
99.266,-1,-1
99.308,-1,-1
99.349,-1,-1
99.391,-1,-1
99.433,-1,-1
99.474,-1,-1
99.516,-1,-1
99.558,-1,-1
99.599,-1,-1
99.641,-1,-1
99.683,-1,-1
99.725,-1,-1
99.766,-1,-1
99.808,-1,-1
99.850,-1,-1
99.891,-1,-1
99.933,-1,-1
99.975,-1,-1
100.017,-1,-1
100.058,-1,-1
100.100,-1,-1
100.142,-1,-1
100.183,-1,-1
100.225,-1,-1
100.267,-1,-1
100.309,-1,-1
100.350,-1,-1
100.392,-1,-1
100.434,-1,-1
100.475,-1,-1
100.517,-1,-1
100.559,-1,-1
100.601,-1,-1
100.642,-1,-1
100.684,-1,-1
100.726,-1,-1
100.767,-1,-1
100.809,-1,-1
100.851,-1,-1
100.892,-1,-1
100.934,-1,-1
100.976,-1,-1
101.018,-1,-1
101.059,-1,-1
101.101,-1,-1
101.143,-1,-1
101.184,-1,-1
101.226,-1,-1
101.268,-1,-1
101.310,-1,-1
101.351,-1,-1
101.393,-1,-1
101.435,-1,-1
101.476,-1,-1
101.518,-1,-1
101.560,-1,-1
101.601,-1,-1
101.643,-1,-1
101.685,-1,-1
101.727,-1,-1
101.768,-1,-1
101.810,-1,-1
101.852,-1,-1
101.893,-1,-1
101.935,-1,-1
101.977,-1,-1
102.019,-1,-1
102.060,-1,-1
102.102,-1,-1
102.144,-1,-1
102.185,-1,-1
102.227,-1,-1
102.269,-1,-1
102.311,-1,-1
102.352,-1,-1
102.394,-1,-1
102.436,-1,-1
102.477,-1,-1
102.519,-1,-1
102.561,-1,-1
102.602,-1,-1
102.644,-1,-1
102.686,-1,-1
102.728,-1,-1
102.769,-1,-1
102.811,-1,-1
102.853,-1,-1
102.894,-1,-1
102.936,-1,-1
102.978,-1,-1
103.020,-1,-1
103.061,-1,-1
103.103,-1,-1
103.145,-1,-1
103.186,-1,-1
103.228,-1,-1
103.270,-1,-1
103.312,-1,-1
103.353,-1,-1
103.395,-1,-1
103.437,-1,-1
103.478,-1,-1
103.520,-1,-1
103.562,-1,-1
103.604,-1,-1
103.645,-1,-1
103.687,-1,-1
103.729,-1,-1
103.770,-1,-1
103.812,-1,-1
103.854,-1,-1
103.895,-1,-1
103.937,-1,-1
103.979,-1,-1
104.021,-1,-1
104.062,-1,-1
104.104,-1,-1
104.146,-1,-1
104.187,-1,-1
104.229,-1,-1
104.271,-1,-1
104.313,-1,-1
104.354,-1,-1
104.396,-1,-1
104.438,-1,-1
104.479,-1,-1
104.521,-1,-1
104.563,-1,-1
104.604,-1,-1
104.646,-1,-1
104.688,-1,-1
104.730,-1,-1
104.771,-1,-1
104.813,-1,-1
104.855,-1,-1
104.896,-1,-1
104.938,-1,-1
104.980,-1,-1
105.022,-1,-1
105.063,-1,-1
105.105,-1,-1
105.147,-1,-1
105.188,-1,-1
105.230,-1,-1
105.272,-1,-1
105.314,-1,-1
105.355,-1,-1
105.397,-1,-1
105.439,-1,-1
105.480,-1,-1
105.522,-1,-1
105.564,-1,-1
105.605,-1,-1
105.647,-1,-1
105.689,-1,-1
105.731,-1,-1
105.772,-1,-1
105.814,-1,-1
105.856,-1,-1
105.897,-1,-1
105.939,-1,-1
105.981,-1,-1
106.023,-1,-1
106.064,-1,-1
106.106,-1,-1
106.148,-1,-1
106.189,-1,-1
106.231,-1,-1
106.273,-1,-1
106.315,-1,-1
106.356,-1,-1
106.398,-1,-1
106.440,-1,-1
106.481,-1,-1
106.523,-1,-1
106.565,-1,-1
106.607,-1,-1
106.648,-1,-1
106.690,-1,-1
106.732,-1,-1
106.773,-1,-1
106.815,-1,-1
106.857,-1,-1
106.898,-1,-1
106.940,-1,-1
106.982,-1,-1
107.024,-1,-1
107.065,-1,-1
107.107,-1,-1
107.149,-1,-1
107.190,-1,-1
107.232,-1,-1
107.274,-1,-1
107.316,-1,-1
107.357,-1,-1
107.399,-1,-1
107.441,-1,-1
107.482,-1,-1
107.524,-1,-1
107.566,-1,-1
107.607,-1,-1
107.649,-1,-1
107.691,-1,-1
107.733,-1,-1
107.774,-1,-1
107.816,-1,-1
107.858,-1,-1
107.899,-1,-1
107.941,-1,-1
107.983,-1,-1
108.025,-1,-1
108.066,-1,-1
108.108,-1,-1
108.150,-1,-1
108.191,-1,-1
108.233,-1,-1
108.275,-1,-1
108.317,-1,-1
108.358,-1,-1
108.400,-1,-1
108.442,-1,-1
108.483,-1,-1
108.525,-1,-1
108.567,-1,-1
108.608,-1,-1
108.650,-1,-1
108.692,-1,-1
108.734,-1,-1
108.775,-1,-1
108.817,-1,-1
108.859,-1,-1
108.900,-1,-1
108.942,-1,-1
108.984,-1,-1
109.026,-1,-1
109.067,-1,-1
109.109,-1,-1
109.151,-1,-1
109.192,-1,-1
109.234,-1,-1
109.276,-1,-1
109.318,-1,-1
109.359,-1,-1
109.401,-1,-1
109.443,-1,-1
109.484,-1,-1
109.526,-1,-1
109.568,-1,-1
109.610,-1,-1
109.651,-1,-1
109.693,-1,-1
109.735,-1,-1
109.776,-1,-1
109.818,-1,-1
109.860,-1,-1
109.901,-1,-1
109.943,-1,-1
109.985,-1,-1
110.027,-1,-1
110.068,-1,-1
110.110,-1,-1
110.152,-1,-1
110.193,-1,-1
110.235,-1,-1
110.277,-1,-1
110.319,-1,-1
110.360,-1,-1
110.402,-1,-1
110.444,-1,-1
110.485,-1,-1
110.527,-1,-1
110.569,-1,-1
110.610,-1,-1
110.652,-1,-1
110.694,-1,-1
110.736,-1,-1
110.777,-1,-1
110.819,-1,-1
110.861,-1,-1
110.902,-1,-1
110.944,-1,-1
110.986,-1,-1
111.028,-1,-1
111.069,-1,-1
111.111,-1,-1
111.153,-1,-1
111.194,-1,-1
111.236,-1,-1
111.278,-1,-1
111.320,-1,-1
111.361,-1,-1
111.403,-1,-1
111.445,-1,-1
111.486,-1,-1
111.528,-1,-1
111.570,-1,-1
111.611,-1,-1
111.653,-1,-1
111.695,-1,-1
111.737,-1,-1
111.778,-1,-1
111.820,-1,-1
111.862,-1,-1
111.903,-1,-1
111.945,-1,-1
111.987,-1,-1
112.029,-1,-1
112.070,-1,-1
112.112,-1,-1
112.154,-1,-1
112.195,-1,-1
112.237,-1,-1
112.279,-1,-1
112.321,-1,-1
112.362,-1,-1
112.404,-1,-1
112.446,-1,-1
112.487,-1,-1
112.529,-1,-1
112.571,-1,-1
112.613,-1,-1
112.654,-1,-1
112.696,-1,-1
112.738,-1,-1
112.779,-1,-1
112.821,-1,-1
112.863,-1,-1
112.904,-1,-1
112.946,-1,-1
112.988,-1,-1
113.030,-1,-1
113.071,-1,-1
113.113,-1,-1
113.155,-1,-1
113.196,-1,-1
113.238,-1,-1
113.280,-1,-1
113.322,-1,-1
113.363,-1,-1
113.405,-1,-1
113.447,-1,-1
113.488,-1,-1
113.530,-1,-1
113.572,-1,-1
113.613,-1,-1
113.655,-1,-1
113.697,-1,-1
113.739,-1,-1
113.780,-1,-1
113.822,-1,-1
113.864,-1,-1
113.905,-1,-1
113.947,-1,-1
113.989,-1,-1
114.031,-1,-1
114.072,-1,-1
114.114,-1,-1
114.156,-1,-1
114.197,-1,-1
114.239,-1,-1
114.281,-1,-1
114.323,-1,-1
114.364,-1,-1
114.406,-1,-1
114.448,-1,-1
114.489,-1,-1
114.531,-1,-1
114.573,-1,-1
114.614,-1,-1
114.656,-1,-1
114.698,-1,-1
114.740,-1,-1
114.781,-1,-1
114.823,-1,-1
114.865,-1,-1
114.906,-1,-1
114.948,-1,-1
114.990,-1,-1
115.032,-1,-1
115.073,-1,-1
115.115,-1,-1
115.157,-1,-1
115.198,-1,-1
115.240,-1,-1
115.282,-1,-1
115.324,-1,-1
115.365,-1,-1
115.407,-1,-1
115.449,-1,-1
115.490,-1,-1
115.532,-1,-1
115.574,-1,-1
115.616,-1,-1
115.657,-1,-1
115.699,-1,-1
115.741,-1,-1
115.782,-1,-1
115.824,-1,-1
115.866,-1,-1
115.907,-1,-1
115.949,-1,-1
115.991,-1,-1
116.033,-1,-1
116.074,-1,-1
116.116,-1,-1
116.158,-1,-1
116.199,-1,-1
116.241,-1,-1
116.283,-1,-1
116.325,-1,-1
116.366,-1,-1
